"gender","avg_exam_score","height","weight","class","annual_income","dominant_hand","stream","character"
"Male",67.5767686091225,1.67929064049456,70.5482318005442,"A1",24391.4048826885,"Left","Arts","Conscientious"
"Male",65.5055732118342,1.54500612782218,77.5697686335398,"A2",45075.443128121,"Right","Science","Steadfast"
"Male",68.4945859381197,1.55833412360211,62.3409163962417,"B2",57522.9158249287,"Right","Science","Dominant"
"Female",63.3851317160217,1.71022990087862,61.9326823884842,"A2",51799.5264373309,"Right","Science","Dominant"
"Female",59.3612613238855,1.54816701093838,66.9937225184378,"B2",56177.1528309271,"Left","Arts","Dominant"
"Male",68.2989071121569,1.5170480883669,69.9273152936294,"B2",52966.3710251102,"Right","Science","Inspirational"
"Male",65.1208366175131,1.74467785931245,71.4750119239867,"A2",36107.5012059664,"Right","Science","Steadfast"
"Female",62.1093659749826,1.73955060649656,62.5508283559932,"B2",30430.0146354035,"Right","Arts","Dominant"
"Female",65.5796415148757,1.54029924122423,75.8716631119535,"B1",46845.9400993747,"Right","Arts","Inspirational"
"Male",62.8277058916591,1.62352325591434,70.1174128770882,"A1",36800.4942581268,"Left","Science","Conscientious"
"Male",67.7203318731029,1.65833696774755,65.7373609750496,"B1",49113.9281854505,"Right","Science","Conscientious"
"Male",63.9626532913578,1.53690543474788,73.5212165926097,"A1",39372.2422228362,"Right","Science","Steadfast"
"Female",60.8906778357687,1.55320106695631,75.0149331490366,"A2",51283.7482678568,"Right","Science","Steadfast"
"Female",63.3733101549808,1.7150298694114,62.5653408993489,"B2",41577.5608624888,"Right","Science","Steadfast"
"Male",64.824126097269,1.58861281064624,64.8259414634817,"B1",59272.3742763668,"Right","Science","Conscientious"
"Male",71.1611911357215,1.79892715397709,69.6288811568623,"A1",41109.3655786428,"Right","Science","Inspirational"
"Male",67.8445570615368,1.80534050116332,65.5648076189238,"A2",68862.2441216381,"Right","Arts","Steadfast"
"Male",72.3802625670922,1.67500718658117,62.2972378527202,"A1",56993.3843526304,"Left","Arts","Conscientious"
"Male",60.8185266901862,1.59024505786015,62.5250997754249,"A2",63049.4756298398,"Left","Science","Steadfast"
"Male",72.2530667925954,1.57910495116866,63.671033907813,"A1",37317.0932607715,"Right","Science","Conscientious"
"Female",67.8584374810473,1.8457122026539,69.9973073903317,"B2",69118.2058476384,"Right","Science","Conscientious"
"Female",67.5609584592913,1.61664458532428,67.4749420238413,"B1",53088.8346634547,"Right","Arts","Inspirational"
"Female",64.4481626815832,1.67349030681752,71.8430174744047,"A2",38250.7039897579,"Left","Science","Conscientious"
"Female",67.5693238803741,1.664108105564,71.8523447777714,"B2",57708.8582046747,"Right","Science","Dominant"
"Female",70.4317140390131,1.49051785331273,74.307828469267,"B1",57105.9784062824,"Right","Science","Conscientious"
"Female",61.4127182689871,1.65156386056616,76.145655109347,"B1",62083.7840355243,"Right","Arts","Steadfast"
"Female",69.2012563051334,1.65922388961324,69.0708678172257,"B1",64631.3678078107,"Left","Arts","Steadfast"
"Female",60.0457475158202,1.57433480159787,67.358556821558,"B2",52762.3343333011,"Right","Arts","Inspirational"
"Female",68.4463931957806,1.53871516267745,72.1138874728338,"A1",50781.903974918,"Left","Arts","Dominant"
"Female",80.0664260909725,1.5701485724514,66.7187285972864,"B2",63269.7407567594,"Left","Arts","Steadfast"
"Female",72.3208949181035,1.65861258008437,64.8197878396837,"B2",45039.7335358727,"Right","Arts","Dominant"
"Male",64.6557642928696,1.73885898366103,72.0337849920673,"B1",52378.9631210055,"Right","Science","Conscientious"
"Female",63.0758273737545,1.63887627322243,71.9645843365859,"A2",46674.9351181253,"Right","Science","Conscientious"
"Male",61.400801853439,1.60777402477153,68.3935501426792,"B2",59213.0285174111,"Right","Science","Inspirational"
"Male",64.860535689459,1.69702658864926,65.6370352767713,"B2",42758.7378524757,"Right","Science","Dominant"
"Female",75.56751919046,1.6975711659003,68.963759863604,"B1",48514.8363103153,"Left","Arts","Conscientious"
"Female",68.2741304441332,1.73512070014474,72.1809634043669,"B2",65077.2136582495,"Left","Arts","Conscientious"
"Female",60.5179990432442,1.59603830933657,62.4991579419516,"B1",71559.7458965197,"Right","Arts","Dominant"
"Male",59.2305438021002,1.76558001434599,74.3302642840184,"A1",46174.6443950347,"Right","Arts","Inspirational"
"Male",67.6611674886242,1.66383599739763,65.1092717019081,"A1",52849.2573194936,"Right","Science","Dominant"
"Male",68.6542333214678,1.78448519731556,65.8164407369628,"A2",28550.4470593673,"Right","Science","Conscientious"
"Female",67.3570624675283,1.64211897236655,67.4193630693566,"B2",55496.2689353199,"Left","Science","Dominant"
"Male",67.139922130734,1.54628381789468,66.8484519878953,"A1",49282.2158878396,"Right","Science","Inspirational"
"Male",58.4140749355806,1.5568031244272,64.8816971893367,"B2",65952.4492894389,"Right","Arts","Inspirational"
"Female",63.8610428786452,1.65597447717554,65.806308016091,"B2",53585.6384083101,"Left","Arts","Inspirational"
"Female",70.1375338313513,1.64761808518508,73.1285508650651,"B2",56143.2304783684,"Left","Arts","Conscientious"
"Male",63.9245209984876,1.66147425983126,69.0563010734062,"B2",27867.0090046851,"Right","Science","Steadfast"
"Female",57.1763568741432,1.68963225500643,73.0995550790356,"A1",51120.3131031287,"Right","Arts","Inspirational"
"Female",71.7835090971275,1.74681611160932,74.8821111350351,"A1",41975.2237253679,"Right","Science","Dominant"
"Female",67.6662420146798,1.67035058169553,67.3187930947683,"B2",53876.6437686522,"Left","Arts","Inspirational"
"Male",67.7396169386437,1.66191005580305,60.2792885318323,"B2",38241.469548603,"Left","Arts","Inspirational"
"Female",61.2939793475139,1.7667833966529,67.380545249926,"B1",50290.1257567548,"Left","Science","Inspirational"
"Female",60.0036872868206,1.61056989844917,68.4681401550674,"B1",35691.8696937241,"Right","Science","Conscientious"
"Female",62.0285201757454,1.69823705676245,63.8677015704967,"B2",45638.3426740081,"Right","Science","Inspirational"
"Male",63.399750795775,1.68186635990507,71.5973112623093,"A2",55968.171241138,"Left","Arts","Conscientious"
"Male",67.9421727574704,1.84559061127116,74.2434257809398,"A1",47999.867919348,"Right","Science","Dominant"
"Female",64.7383540290837,1.53034954213497,64.7053998434172,"B1",45053.8043521572,"Right","Arts","Steadfast"
"Female",69.7136783602198,1.49706026108863,67.7178083898607,"A2",56547.9028209437,"Right","Arts","Steadfast"
"Female",60.3818692057193,1.56293091844466,72.3483139245916,"A1",51752.7252434583,"Right","Science","Steadfast"
"Female",65.9513848834333,1.72411822473077,67.4863827779776,"B1",49355.8188924576,"Left","Science","Dominant"
"Female",59.4237235423612,1.60191763242468,67.6128168522114,"B1",63818.0271761852,"Left","Science","Conscientious"
"Male",63.5461983316464,1.70822426067398,68.3318513593405,"A2",31925.2261204657,"Left","Arts","Dominant"
"Male",61.8429404677191,1.43532923194476,70.4817692342997,"A2",56622.0923212681,"Left","Science","Steadfast"
"Male",67.051373068108,1.82148603548779,70.4210585739724,"B2",41412.2480736698,"Left","Science","Dominant"
"Male",64.5429610519225,1.41680764020945,71.2131703041956,"B2",51088.2166698594,"Left","Arts","Conscientious"
"Male",61.7394467994175,1.56985206413161,76.6639978222263,"A2",36649.3610937894,"Right","Science","Steadfast"
"Male",65.8900425178427,1.69003728127558,67.4134667807307,"B1",48572.5245319392,"Right","Arts","Conscientious"
"Male",72.2433830581726,1.75069204708124,65.142454950917,"A1",51638.6717426294,"Left","Science","Dominant"
"Male",73.4465298901066,1.67862830227979,72.2017257057045,"B2",50659.3832366214,"Right","Arts","Dominant"
"Male",59.4776780443115,1.71548395224579,63.8903644584767,"A2",62858.7782041,"Left","Science","Steadfast"
"Female",59.3105127691159,1.82125389460002,74.0770040577463,"B1",41576.0415764263,"Right","Arts","Inspirational"
"Female",58.1892484119953,1.6544969814376,75.1211047583265,"B2",55016.0434268794,"Right","Arts","Inspirational"
"Female",61.849306216586,1.47500297480914,69.0382586326439,"B2",40624.1492427708,"Right","Arts","Dominant"
"Female",66.2326251597727,1.67558809529883,74.6157276173718,"A1",60276.1212212038,"Left","Arts","Inspirational"
"Female",58.8986965867564,1.71614871129183,72.1630329525689,"A2",57466.4291947658,"Right","Arts","Conscientious"
"Female",64.2301764160841,1.59231613597774,70.5365893951719,"B2",36574.4795614373,"Right","Science","Steadfast"
"Female",66.1145369552337,1.62798909330743,62.9324464760636,"A2",48927.1866578639,"Left","Science","Conscientious"
"Male",61.3370944888763,1.69463860394201,76.1962357868916,"B1",45390.6158545556,"Left","Science","Steadfast"
"Female",63.1051564858082,1.52952150580014,68.2120065680083,"B2",67083.689575292,"Left","Science","Inspirational"
"Female",66.4687507222752,1.80044178035473,69.8927795791985,"B1",43272.430884642,"Left","Science","Conscientious"
"Female",66.3143671622919,1.82731909930918,63.7265889893394,"B2",41824.6809680517,"Right","Arts","Inspirational"
"Male",61.8326409602685,1.69920048935236,71.8202273046838,"B1",50090.8675847897,"Left","Arts","Inspirational"
"Male",65.5591483325652,1.59398155105948,67.0424703941854,"A1",36861.6937714645,"Right","Arts","Dominant"
"Female",71.200000958746,1.59547121254549,75.7296348888908,"B2",37827.5969824799,"Left","Arts","Inspirational"
"Female",70.7872714687352,1.49672156789315,70.1037884761169,"A1",69610.8371377857,"Left","Arts","Inspirational"
"Female",59.7620333996583,1.66968372322553,70.5302360901561,"A2",28603.0582749671,"Left","Science","Steadfast"
"Female",66.2204824130206,1.70204483129943,70.9994442871722,"B1",60175.1060177347,"Right","Arts","Conscientious"
"Female",61.5822804889682,1.54037129977027,70.6760227741746,"B2",54379.8052637232,"Right","Arts","Steadfast"
"Female",64.7553537357058,1.69514080241085,74.8905335002829,"B2",40697.2014905729,"Right","Arts","Dominant"
"Male",59.9708522385242,1.56849915239438,66.6458166747493,"B1",51610.8096201052,"Left","Science","Steadfast"
"Male",61.1105317012418,1.5939972370324,75.4768351688543,"B1",64201.244280064,"Right","Arts","Steadfast"
"Female",54.0475260445491,1.87761071208671,75.0556933582787,"B1",52578.9772310126,"Left","Arts","Steadfast"
"Male",64.3403088838025,1.68613624033966,68.3122998929014,"A2",53610.5992549161,"Right","Science","Conscientious"
"Female",60.3119284615766,1.63544142816373,70.7757332785803,"B1",65132.3299551364,"Left","Science","Dominant"
"Female",65.617728861248,1.65926050717509,67.8017063252205,"A1",45356.5687013906,"Right","Science","Inspirational"
"Male",62.0020717973996,1.64294614686833,71.4442111847892,"A2",60751.3467452983,"Left","Science","Steadfast"
"Female",58.5770980904186,1.62572241507604,66.0784655170873,"A1",43370.3316119817,"Right","Arts","Inspirational"
"Female",67.4592101358763,1.67630859251397,71.3546437203186,"B1",44480.2990321161,"Left","Arts","Dominant"
"Male",64.1795658296414,1.70309288104928,74.9374203611399,"B2",59699.3439872977,"Right","Science","Steadfast"
"Male",61.7037259140795,1.94894625558484,70.8990365865588,"B1",44025.4332544862,"Left","Science","Inspirational"
"Male",70.0348201625066,1.71160809523151,72.0644561706862,"A1",64869.3062902388,"Right","Science","Inspirational"
"Female",64.7271255098238,1.71707036961881,83.914296716761,"B1",44575.5843195665,"Right","Science","Inspirational"
"Female",67.4718554961011,1.6718677510424,67.4510080961694,"A1",47857.8551492385,"Left","Science","Inspirational"
"Male",62.5403781861035,1.86356834181972,72.1347823273819,"A1",51490.696614727,"Right","Arts","Inspirational"
"Female",61.3670933731173,1.70839624581668,62.3540735807031,"B1",37606.244509149,"Right","Science","Conscientious"
"Male",80.0248736035781,1.53581954607836,75.9474966181323,"A1",46860.4794214138,"Right","Arts","Dominant"
"Female",65.8972834609055,1.7882312512742,80.8734196409494,"B2",46215.2796292234,"Left","Science","Inspirational"
"Male",57.7402751962858,1.51865083085407,63.6896377105639,"B2",40761.1860401211,"Right","Arts","Inspirational"
"Female",59.8652467116207,1.84823264069159,65.8244540476135,"B2",38837.6277771826,"Right","Arts","Dominant"
"Male",68.9226517935099,1.6165133391168,78.1296510495912,"A2",49470.7119282584,"Right","Science","Dominant"
"Female",66.042601728315,1.72331007797809,79.15293978965,"B1",45050.8586965707,"Right","Science","Inspirational"
"Female",59.8525488294725,1.67399014117086,59.4485242831082,"B2",48805.7927394924,"Left","Arts","Inspirational"
"Male",65.4836483037693,1.78889525338023,69.9850654913432,"A1",33414.9977197611,"Right","Arts","Dominant"
"Male",51.8136133248829,1.56291153261354,75.5391196988306,"B2",44368.8836513286,"Left","Science","Dominant"
"Male",73.3289911834013,1.57858230907576,72.1524460686397,"B1",61716.6198429346,"Right","Arts","Conscientious"
"Female",64.4467861108893,1.68306777773356,77.5030863540418,"A1",45205.8544975521,"Left","Science","Dominant"
"Male",61.3600021447356,1.6112116199796,75.6736584281518,"A2",35802.7215445927,"Left","Science","Inspirational"
"Male",56.2876058944031,1.63796445223677,79.089377456298,"B1",41919.2762889472,"Right","Science","Conscientious"
"Female",63.2747323226798,1.61061637554239,65.2413506480997,"B1",47161.287737791,"Right","Science","Steadfast"
"Male",68.1879295567282,1.62090857655615,78.1109765715802,"B2",59154.9199372725,"Left","Science","Inspirational"
"Male",74.0682449661849,1.81272446207464,68.8218271052946,"A2",53249.0635972141,"Left","Arts","Steadfast"
"Female",70.5686209407539,1.72674001508348,74.4909351659234,"A2",55517.153912035,"Left","Science","Dominant"
"Male",54.8795791414701,1.6586325256385,71.271415088405,"B1",42337.8787708719,"Right","Arts","Conscientious"
"Female",69.8645696675357,1.51085764532943,73.7609150672912,"B1",39736.4223464686,"Left","Science","Inspirational"
"Male",62.1888208352668,1.68018311704736,63.5992334832095,"B1",50615.2963836085,"Right","Arts","Conscientious"
"Female",69.7641945651142,1.67310894607583,67.3800777368077,"B1",42078.5255009484,"Left","Arts","Steadfast"
"Male",66.4866620861351,1.7936490577643,72.8303658182375,"A2",58728.428504248,"Left","Arts","Conscientious"
"Female",62.8056260316348,1.71421914517855,68.9088924286901,"A2",50995.9145592825,"Right","Arts","Steadfast"
"Male",62.1866237731981,1.73882922289861,79.1391628187102,"A2",27911.3095222968,"Right","Science","Inspirational"
"Male",72.8639543682103,1.66904738700575,65.1269466163925,"A2",34283.3740116636,"Left","Science","Dominant"
"Male",66.2758216113399,1.72784842746828,65.0079981016131,"B2",46966.2615623004,"Right","Arts","Inspirational"
"Female",66.1386629176751,1.79786699112216,77.0305325246951,"B1",72154.1512624739,"Left","Arts","Steadfast"
"Male",67.4872140531575,1.57973730477611,74.2037198690556,"A1",48806.9936762629,"Right","Science","Dominant"
"Male",62.1334959372334,1.47591381740018,70.1485297742791,"A1",48454.1994310312,"Right","Science","Inspirational"
"Male",56.0330593095646,1.53551967504315,71.5477332829197,"A1",43386.3143554213,"Left","Science","Dominant"
"Male",57.8618664027892,1.50284069755965,71.0791505946988,"A1",46871.1294098827,"Left","Arts","Conscientious"
"Male",60.8368147543655,1.76366182678303,66.8299932535797,"B1",49768.6475839866,"Right","Science","Inspirational"
"Male",64.3776151815427,1.4477600747294,76.969862073601,"A2",39591.1100201486,"Left","Arts","Dominant"
"Female",67.4389355098988,1.82217983660832,75.3999832508562,"A2",46969.0560279836,"Right","Science","Steadfast"
"Female",56.6700175673831,1.66600533840691,73.0626661061488,"B2",34760.2852286996,"Right","Science","Conscientious"
"Female",62.6183316125658,1.75075856527155,71.5864247537582,"A1",56090.3476801778,"Left","Science","Steadfast"
"Male",66.0470014477028,1.52988705101572,74.5767677698987,"B1",44250.1915437462,"Left","Arts","Inspirational"
"Female",57.5609909449991,1.61936215948905,74.9824653535412,"B2",35509.0615935079,"Left","Science","Dominant"
"Female",64.936135979981,1.60157585977901,66.8042508378073,"B1",52020.9481565205,"Left","Arts","Inspirational"
"Female",67.9535293116011,1.7117706698414,62.637752679008,"B2",59882.6293029752,"Right","Science","Steadfast"
"Male",71.1251822927307,1.624725625563,68.1649199818045,"A1",38409.2957577617,"Left","Science","Inspirational"
"Male",59.7279237043455,1.64215663524548,73.227754205336,"B2",71251.1130676765,"Left","Science","Steadfast"
"Male",72.4775555336986,1.72094240518408,72.380008366143,"A2",54958.9822034494,"Right","Arts","Dominant"
"Male",56.5995601979415,1.53914990768109,72.7851391112206,"B1",30739.8688295581,"Left","Arts","Steadfast"
"Female",65.8278792899143,1.82965387016928,64.6694989237868,"A1",30686.9699095936,"Right","Science","Conscientious"
"Male",75.9329112380584,1.60945934114972,70.2984726325738,"B1",53786.6500039957,"Left","Science","Steadfast"
"Male",75.8167737990606,1.60260631455696,67.5764445068516,"A2",48713.8068882773,"Left","Science","Inspirational"
"Male",54.9340506726459,1.51426852356911,63.8601229980872,"A1",50276.4224991541,"Left","Arts","Inspirational"
"Male",66.5876877323218,1.65831652148207,78.8789323971196,"A2",47170.5086956177,"Right","Arts","Conscientious"
"Male",68.2218903705747,1.55469741512491,67.2980961399329,"B2",77209.5748279274,"Right","Science","Conscientious"
"Male",72.7134835592693,1.74325427465748,70.3534373701842,"B2",45065.3456778619,"Right","Arts","Steadfast"
"Male",63.1981388190223,1.56931946244114,67.6709580519195,"A1",49433.4227976701,"Left","Arts","Inspirational"
"Male",66.920936592119,1.49069123336842,74.1890260227004,"A2",46556.5639304875,"Left","Arts","Inspirational"
"Female",59.6080423418953,1.75209648832919,68.9565754883265,"A1",47723.1905377294,"Left","Science","Steadfast"
"Female",54.9021935244526,1.87299188309223,70.6544074455471,"B1",47148.6681992627,"Right","Arts","Dominant"
"Male",64.9252151087113,1.64144042929443,76.8235447106847,"A2",46081.0124683189,"Left","Arts","Conscientious"
"Female",65.6538506446696,1.55395183783913,68.1384571600839,"B1",40061.7381636508,"Right","Arts","Inspirational"
"Female",60.0928140388716,1.44725909907319,66.9334740487796,"B2",40034.3677182676,"Right","Science","Dominant"
"Female",65.1173557128582,1.53913539316913,71.1762912881009,"A2",56178.3380424416,"Right","Science","Inspirational"
"Male",62.0194369690032,1.64156115716983,68.9140491494561,"B2",40247.5400285763,"Left","Science","Conscientious"
"Female",67.3004831374513,1.71889760128775,72.9535313431611,"A2",53343.5979633524,"Right","Science","Conscientious"
"Male",72.1094253293756,1.61386299760663,78.3979517764657,"A1",66655.4403286051,"Left","Science","Dominant"
"Female",70.3725184714265,1.70609339395305,72.3020311741153,"A2",42293.9454063548,"Right","Arts","Inspirational"
"Female",63.4447131427576,1.53013558399189,73.6815378369594,"A1",36381.8965074027,"Left","Science","Conscientious"
"Male",71.2888246478732,1.614176099678,70.9615326510634,"B1",54971.0977602985,"Right","Arts","Dominant"
"Female",61.2495707832633,1.7146911982435,71.1320733378132,"A1",41607.3704038607,"Right","Science","Dominant"
"Male",57.1036834977484,1.65788905894898,68.6813645843134,"A2",67157.8223544614,"Right","Arts","Dominant"
"Male",63.3286813962267,1.61855810585797,72.4250830494691,"B1",56880.681767931,"Right","Arts","Inspirational"
"Male",63.9976019996635,1.60455945834843,72.5864117960139,"A2",55743.7696004978,"Left","Science","Dominant"
"Female",61.9461869522876,1.75252537776546,68.8448231547548,"B2",55243.5502135988,"Left","Arts","Inspirational"
"Male",60.6509202882979,1.72401702454694,69.3274328750577,"B2",49221.4733436298,"Left","Arts","Conscientious"
"Male",64.8839680869631,1.76053989881645,64.3105149346652,"B1",40773.7649004068,"Left","Science","Steadfast"
"Female",63.3344198297291,1.71019281916611,74.7493289596212,"B1",54599.7892372126,"Right","Science","Dominant"
"Female",70.0052617073123,1.66554782995654,74.6441619049398,"B1",54737.4210183866,"Left","Arts","Dominant"
"Male",69.5216710115458,1.71605149321156,68.1905110730999,"A1",51398.8632763377,"Right","Arts","Steadfast"
"Female",70.4194654098642,1.82562358947478,71.0258329143471,"B2",51850.6942311929,"Right","Arts","Steadfast"
"Male",74.8499335800556,1.61355059115319,72.8022971694947,"A1",59559.1534869249,"Left","Science","Steadfast"
"Male",73.7187137030286,1.58439087095719,68.1065925660454,"A1",43966.0431544973,"Right","Science","Dominant"
"Female",70.2102620123681,1.6397026524108,67.0313470669649,"B2",42086.0914634057,"Right","Science","Conscientious"
"Female",58.9333004713145,1.50993443681356,76.9365528431471,"B2",56066.4990958594,"Right","Science","Inspirational"
"Male",70.7873132140663,1.46514660859318,75.1215928561206,"B2",31887.7727435451,"Right","Arts","Inspirational"
"Male",65.2754478438506,1.69327965563487,67.0960701528042,"A1",46160.1630513362,"Left","Arts","Dominant"
"Male",71.063798841279,1.58134733960795,65.7603954413684,"B2",37827.810445049,"Left","Science","Inspirational"
"Female",63.0342253677828,1.74334523033198,72.122150786014,"A2",66111.6445311576,"Right","Science","Steadfast"
"Female",66.3480762734022,1.62769114417747,68.3412412504759,"B1",40978.5259461382,"Right","Arts","Steadfast"
"Female",68.0522097593961,1.6064181730999,82.2162988690813,"B1",46578.7151599717,"Right","Arts","Dominant"
"Male",66.0933474882545,1.7375390893985,73.3643475966289,"A1",54901.6695652387,"Right","Arts","Inspirational"
"Male",68.4728763405765,1.51210961842015,68.5002374390344,"B1",52084.9154177965,"Right","Arts","Steadfast"
"Female",67.9302911252337,1.68445632710751,78.8388613234986,"A1",33609.5475521048,"Right","Science","Dominant"
"Male",57.6249809301341,1.75804585449639,62.3335049656311,"B2",42081.0806527817,"Right","Arts","Steadfast"
"Male",66.8410904596436,1.69893394502763,65.8514761391162,"A1",38941.1956361941,"Left","Science","Steadfast"
"Female",70.90790583047,1.64713406084576,74.8815171965846,"B2",61840.7803074181,"Right","Science","Dominant"
"Female",57.221463648016,1.79707683609398,84.3568768267316,"A1",48997.4329659707,"Left","Science","Conscientious"
"Male",67.1526387297622,1.73740496989699,70.3565392189069,"A1",38659.9753272924,"Right","Science","Conscientious"
"Female",69.5671406133292,1.59127295512595,71.9687152394412,"B1",51775.2622694475,"Right","Arts","Steadfast"
"Female",75.472510116457,1.63361653973919,73.0596886196593,"A2",70173.7167981024,"Left","Science","Conscientious"
"Female",71.5858818465553,1.87538559306699,69.4473832087928,"B1",56546.8072476113,"Right","Arts","Dominant"
"Male",62.1338093959692,1.49937562371648,76.273862570122,"B1",34467.9446575506,"Right","Science","Inspirational"
"Male",68.8627678842435,1.75797411426445,69.8772496456383,"B1",58113.5490569182,"Right","Science","Conscientious"
"Female",64.3440806481134,1.72014734320257,62.743576154517,"B1",28180.194732858,"Right","Arts","Dominant"
"Male",62.764081698392,1.57628212110919,66.1620119762259,"A1",42646.3348985922,"Right","Arts","Inspirational"
"Male",65.7367098421695,1.72019410476687,68.6570514066582,"A2",36878.9476308131,"Left","Science","Conscientious"
"Female",68.4031334670763,1.60760634689967,71.3799431380992,"A2",40176.1772031131,"Left","Science","Conscientious"
"Female",62.1076231210751,1.82293278855646,68.0231603052591,"B1",43366.1348191749,"Left","Science","Conscientious"
"Female",67.4271508280785,1.69561782288081,77.3351027954565,"B2",42915.043263705,"Left","Arts","Conscientious"
"Female",65.399729814753,1.68445967340217,63.1104931052957,"A2",63000.3571342148,"Left","Arts","Conscientious"
"Female",61.3053191854477,1.73294612759253,69.2322245195131,"A2",45199.5786413334,"Right","Science","Inspirational"
"Female",62.2972998909735,1.29273759539102,70.5723185063101,"A1",42006.7538665784,"Left","Arts","Inspirational"
"Female",63.8260464817553,1.62863294657902,74.0101880436194,"A2",37438.1745771033,"Left","Arts","Inspirational"
"Female",62.2955924728006,1.71055139768425,71.2863539281382,"B1",44520.8620129789,"Right","Science","Dominant"
"Male",61.8675563395476,1.52777631061419,81.0487485978058,"A2",62541.4772414907,"Right","Science","Conscientious"
"Female",67.2602272234891,1.63559604485563,72.7319019909393,"B2",53757.4940786439,"Right","Arts","Conscientious"
"Male",71.1323583434266,1.67365078182806,59.3510969157521,"B2",48609.3982045307,"Right","Arts","Steadfast"
"Female",69.9690262003941,1.68386898933278,76.1021552970632,"A1",29107.2191863193,"Right","Arts","Conscientious"
"Male",64.176345718095,1.59989519891571,64.5512386579462,"A2",60902.962972306,"Right","Science","Steadfast"
"Male",65.4029186924964,1.51415221251727,73.8973294428303,"B1",54149.4158933445,"Right","Science","Dominant"
"Female",56.3263622176157,1.67158619209735,66.5729543333136,"A1",52726.5544562854,"Right","Science","Conscientious"
"Male",66.817076558901,1.8371760462213,67.9235987922241,"B2",43988.6987107578,"Right","Arts","Conscientious"
"Male",65.5352281703712,1.796084122266,61.9004121722449,"B1",35189.2504509134,"Left","Science","Steadfast"
"Male",64.6380236192129,1.63606754596711,68.7944256367441,"B1",53971.3016722472,"Left","Science","Inspirational"
"Female",67.4734331242143,1.59879910876883,67.875144846688,"A1",61454.4930062322,"Left","Science","Dominant"
"Male",57.7284222190569,1.67776599981297,70.746629996475,"B2",51509.7413147937,"Right","Arts","Conscientious"
